WALIS U-Series ID,Is this datapoint public?,Material type,Details on dated material,Were U-Series data recalculated?,Type of spectrometry,Are RSL estimates available for this record?,Reference(s),IGSN,Sample ID,Analysis ID,Reported ID,Date of analysis,Accepted?,Reason for rejection,Accepted in other study?,Reason for rejection in other studies,Other study ID,Screening,Location,Site,Additional site information,Latitude (decimal degrees),Longitude (decimal degrees),Reported Latitude,Reported Longitude,Are Lat/Long estimated?,Comments on geographic coordinates,Original elevation datum used,Elevation measurement method,Reported elevation (m),Reported elevation uncertainty (m),Elevation above MSL (m),Elevation uncertainty used (m),Elevation comments,Reported in situ?,Type of deposit,Distance from base of deposit (m),Sampled material,Additional sample context,paleo RSL (m),paleo RSL uncertainty (m),Pa/Th age?,14C age?,Instrument,Decay constants,Comments on decay constants,Calibration method for 230Th/238U ratio,Calibration method for 234U/238U ratio,Comments on spike calibration,How was speleothem mineralogy determined?,Speleothem mineralogy,Other screening techniques applied,Published % calcite,Interpreted % calcite,[230Th/232Th]ACT backcalculated?,[232Th/238U]ACT backcalculated?,[230Th/238U]ACT backcalculated?,[234Th/238U]ACT backcalculated?,[232Th] (ppb),[232Th] (ppb) uncertainty (±2σ),[238U] (ppm),[238U] (ppm) uncertainty (±2σ),Atomic ratio (232Th/238U)*10^5,Initial 230Th/232Th,[230Th/232Th]ACT,[230Th/232Th]ACT uncertainty (±2σ),[232Th/238U]ACT,[232Th/238U]ACT uncertainty (±2σ),[230Th/234U]ACT,[230Th/234U]ACT uncertainty (±2σ),[230Th/238U]ACT,[230Th/238U]ACT uncertainty (±2σ),[234U/238U]ACT,[234U/238U]ACT uncertainty (±2σ),Reported age (ka),"Reported ageuncertainty (ka, ±2σ)",Corrected reported age (ka),"Corrected reported age uncert. (ka, ±2σ)",Reported delta 234U initial (‰),Reported delta 234U (‰) uncertainty (±2σ),Initial 234U/238U,Initial 234U/238U uncertainty (±2σ),Measured 234U/238U,Measured 234U/238U uncertainty (±2σ),Measured delta234U,Measured delta234U uncertainty (±2σ),Comments on age determination,Reference material name for 230Th/238U,Reference material name for 234U/238U,Correction factor for 230Th/238U,Correction factor for 230Th/238U uncertainty (±2σ),Correction factor for 234U/238U,Correction factor for 234U/238U uncertainty (±2σ),Comments,Recalculated [230Th/238U]ACT,Recalculated [230Th/238U]ACT uncertainty (±2σ),Recalculated [234U/238U]ACT,Recalculated [234U/238U]ACT uncertainty (±2σ),Recalculated Conventional Age (ka),Recalculated Conventional Age uncert. (±2σ),Recalculated delta 234Ui (‰),Recalculated delta 234Ui uncertainty (±2σ),Recalculated Conventional Age uncert. w/ decay constant uncertainties (±2σ),Recalculated delta 234Ui uncert. (±2σ) w/ decay constant uncertainties,Comments (age and delta234i),Record created by,Record updated by,Last Update
2811,1,Speleothem,stalactite,No,Mass spectrometer ,No,"Wainer et al., 2017
 Dumitru et al., 2021",,WA17-001,WA17-001-003,B1BiB,,Yes,,,,n/a,,Bermuda ,Wilkinson Quarry Cave ,,32.35263,-64.71575,32.350000,-64.700000,No,"Cave coordinates in the paper plot at sea, coordinates for this site from www.mindat.org",Mean Sea Level / General definition,Not reported,1.5,0.5,1.5,0.5,,,,,,,,,No,No,MC-ICP-MS ,D3,,,,,X-ray diffraction ,calcite ,,,,,,,,,,0.28,,,0.8±0.4,1245.33,30.7,0.000526,0.0000128,,,0.6557,0.0039,1.0083,0.0048,114.352,1.513,114.245,1.514,,,1.0114,0.00665,,,,,"The authors report 232Th/230Th values but for consistency we calculated and included here 230Th/232Th. The authors report assymetric uncertainties for the ages and for the initial 234U/238U, however we show here an average of those values and refer those interested in the assymetric values to the Suppl. Table 1 of the original paper",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
2813,1,Speleothem,stalactite,No,Mass spectrometer ,No,"Wainer et al., 2017
 Dumitru et al., 2021",,WA17-001,WA17-001-004,B1Bi6,,Yes,,,,n/a,,Bermuda ,Wilkinson Quarry Cave ,,32.35263,-64.71575,32.350000,-64.700000,No,"Cave coordinates in the paper plot at sea, coordinates for this site from www.mindat.org",Mean Sea Level / General definition,Not reported,1.5,0.5,1.5,0.5,,,,,,,,,No,No,MC-ICP-MS ,D3,,,,,X-ray diffraction ,calcite ,,,,,,,,,,0.375,,,0.8±0.4,4149.38,18600,0.000135,0.000605,,,0.5607,0.0034,1.0039,0.004,89.049,0.9485,88.973,0.944,,,1.0051,0.00515,,,,,"The authors report 232Th/230Th values but for consistency we calculated and included here 230Th/232Th. The authors report assymetric uncertainties for the ages and for the initial 234U/238U, however we show here an average of those values and refer those interested in the assymetric values to the Suppl. Table 1 of the original paper",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
2814,1,Speleothem,stalactite,No,Mass spectrometer ,No,"Wainer et al., 2017
 Dumitru et al., 2021",,WA17-001,WA17-001-005,B1BiC,,Yes,,,,n/a,,Bermuda ,Wilkinson Quarry Cave ,,32.35263,-64.71575,32.350000,-64.700000,No,"Cave coordinates in the paper plot at sea, coordinates for this site from www.mindat.org",Mean Sea Level / General definition,Not reported,1.5,0.5,1.5,0.5,,,,,,,,,No,No,MC-ICP-MS ,D3,,,,,X-ray diffraction ,calcite ,,,,,,,,,,0.36,,,0.8±0.4,2427.18,132,0.000227,0.0000123,,,0.5523,0.003,1.0064,0.0047,86.682,0.911,86.601,0.9107,,,1.0081,0.0061,,,,,"The authors report 232Th/230Th values but for consistency we calculated and included here 230Th/232Th. The authors report assymetric uncertainties for the ages and for the initial 234U/238U, however we show here an average of those values and refer those interested in the assymetric values to the Suppl. Table 1 of the original paper",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
2815,1,Speleothem,stalactite,No,Mass spectrometer ,No,"Wainer et al., 2017
 Dumitru et al., 2021",,WA17-001,WA17-001-006,B1Bi8,,Yes,,,,n/a,,Bermuda ,Wilkinson Quarry Cave ,,32.35263,-64.71575,32.350000,-64.700000,No,"Cave coordinates in the paper plot at sea, coordinates for this site from www.mindat.org",Mean Sea Level / General definition,Not reported,1.5,0.5,1.5,0.5,,,,,,,,,No,No,MC-ICP-MS ,D3,,,,,X-ray diffraction ,calcite ,,,,,,,,,,0.512,,,0.8±0.4,6802.72,27700,0.0000804,0.000325,,,0.5465,0.0021,1.0039,0.0035,85.66,0.562,85.589,0.5625,,,1.0049,0.0045,,,,,"The authors report 232Th/230Th values but for consistency we calculated and included here 230Th/232Th. The authors report assymetric uncertainties for the ages and for the initial 234U/238U, however we show here an average of those values and refer those interested in the assymetric values to the Suppl. Table 1 of the original paper",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
2816,1,Speleothem,stalactite,No,Mass spectrometer ,No,"Wainer et al., 2017
 Dumitru et al., 2021",,WA17-001,WA17-001-007,B1Bi5,,Yes,,,,n/a,,Bermuda ,Wilkinson Quarry Cave ,,32.35263,-64.71575,32.350000,-64.700000,No,"Cave coordinates in the paper plot at sea, coordinates for this site from www.mindat.org",Mean Sea Level / General definition,Not reported,1.5,0.5,1.5,0.5,,,,,,,,,No,No,MC-ICP-MS ,D3,,,,,X-ray diffraction ,calcite ,,,,,,,,,,0.318,,,0.8±0.4,4273.5,24800,0.000125,0.000733,,,0.5365,0.0034,1.0169,0.0042,81.536,0.842,81.462,0.8325,,,1.0212,0.0053,,,,,"The authors report 232Th/230Th values but for consistency we calculated and included here 230Th/232Th. The authors report assymetric uncertainties for the ages and for the initial 234U/238U, however we show here an average of those values and refer those interested in the assymetric values to the Suppl. Table 1 of the original paper",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
2819,1,Speleothem,stalactite,No,Mass spectrometer ,No,"Wainer et al., 2017
 Dumitru et al., 2021",,WA17-001,WA17-001-008,B1Bi4,,Yes,,,,n/a,,Bermuda ,Wilkinson Quarry Cave ,,32.35263,-64.71575,32.350000,-64.700000,No,"Cave coordinates in the paper plot at sea, coordinates for this site from www.mindat.org",Mean Sea Level / General definition,Not reported,1.5,0.5,1.5,0.5,,,,,,,,,No,No,MC-ICP-MS ,D3,,,,,X-ray diffraction ,calcite ,,,,,,,,,,0.37,,,0.8±0.4,2336.45,6880,0.000217,0.000635,,,0.5069,0.0029,1.0252,0.0042,74.117,0.6875,74.034,0.6805,,,1.031,0.0051,,,,,"The authors report 232Th/230Th values but for consistency we calculated and included here 230Th/232Th. The authors report assymetric uncertainties for the ages and for the initial 234U/238U, however we show here an average of those values and refer those interested in the assymetric values to the Suppl. Table 1 of the original paper",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
2808,1,Speleothem,stalactite,No,Mass spectrometer ,No,"Wainer et al., 2017
 Dumitru et al., 2021",,WA17-002,WA17-002-001,B1Cii_1,,Yes,,,,n/a,,Bermuda ,Wilkinson Quarry Cave ,,32.35263,-64.71575,32.350000,-64.700000,No,"Cave coordinates in the paper plot at sea, coordinates for this site from www.mindat.org",Mean Sea Level / General definition,Not reported,1.5,0.5,1.5,0.5,,,,,,,,,No,No,MC-ICP-MS ,D3,,,,,X-ray diffraction ,calcite ,,,,,,,,,,0.284,,,0.8±0.4,3257.33,154,0.000199,0.00000943,,,0.6492,0.0034,1.0122,0.0051,111.468,1.3465,139.479,2.013,,,1.0434,0.074,,,,,"The authors report 232Th/230Th values but for consistency we calculated and included here 230Th/232Th. The authors report assymetric uncertainties for the ages and for the initial 234U/238U, however we show here an average of those values and refer those interested in the assymetric values to the Suppl. Table 1 of the original paper",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
2809,1,Speleothem,stalactite,No,Mass spectrometer ,No,"Wainer et al., 2017
 Dumitru et al., 2021",,WA17-002,WA17-002-002,B1Cii_2,,Yes,,,,n/a,,Bermuda ,Wilkinson Quarry Cave ,,32.35263,-64.71575,32.350000,-64.700000,No,"Cave coordinates in the paper plot at sea, coordinates for this site from www.mindat.org",Mean Sea Level / General definition,Not reported,1.5,0.5,1.5,0.5,,,,,,,,,No,No,MC-ICP-MS ,D3,,,,,X-ray diffraction ,calcite ,,,,,,,,,,0.224,,,0.8±0.4,2066.12,80.3,0.000362,0.000014,,,0.7469,0.0043,1.0293,0.0051,139.571,2.0135,111.389,1.3495,,,1.0167,0.00685,,,,,"The authors report 232Th/230Th values but for consistency we calculated and included here 230Th/232Th. The authors report assymetric uncertainties for the ages and for the initial 234U/238U, however we show here an average of those values and refer those interested in the assymetric values to the Suppl. Table 1 of the original paper",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
2812,1,Speleothem,stalactite,No,Mass spectrometer ,No,"Wainer et al., 2017
 Dumitru et al., 2021",,WA17-002,WA17-002-003,B1Cii5,,Yes,,,,n/a,,Bermuda ,Wilkinson Quarry Cave ,,32.35263,-64.71575,32.350000,-64.700000,No,"Cave coordinates in the paper plot at sea, coordinates for this site from www.mindat.org",Mean Sea Level / General definition,Not reported,1.5,0.5,1.5,0.5,,,,,,,,,No,No,MC-ICP-MS ,D3,,,,,X-ray diffraction ,calcite ,,,,,,,,,,0.381,,,0.8±0.4,31847133.76,1.87E+12,8.38E-08,0.00104,,,0.5695,0.0033,1.0007,0.0044,91.782,0.9425,91.718,0.9355,,,1.0009,0.00575,,,,,"The authors report 232Th/230Th values but for consistency we calculated and included here 230Th/232Th. The authors report assymetric uncertainties for the ages and for the initial 234U/238U, however we show here an average of those values and refer those interested in the assymetric values to the Suppl. Table 1 of the original paper",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
2817,1,Speleothem,stalactite,No,Mass spectrometer ,No,"Wainer et al., 2017
 Dumitru et al., 2021",,WA17-002,WA17-002-004,B1Cii6,,Yes,,,,n/a,,Bermuda ,Wilkinson Quarry Cave ,,32.35263,-64.71575,32.350000,-64.700000,No,"Cave coordinates in the paper plot at sea, coordinates for this site from www.mindat.org",Mean Sea Level / General definition,Not reported,1.5,0.5,1.5,0.5,,,,,,,,,No,No,MC-ICP-MS ,D3,,,,,X-ray diffraction ,calcite ,,,,,,,,,,0.33,,,0.8±0.4,6172.84,35100,0.0000861,0.000493,,,0.5313,0.0022,1.0176,0.0038,80.303,0.568,80.231,0.569,,,1.022,0.00465,,,,,"The authors report 232Th/230Th values but for consistency we calculated and included here 230Th/232Th. The authors report assymetric uncertainties for the ages and for the initial 234U/238U, however we show here an average of those values and refer those interested in the assymetric values to the Suppl. Table 1 of the original paper",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
2820,1,Speleothem,stalactite,No,Mass spectrometer ,No,"Wainer et al., 2017
 Dumitru et al., 2021",,WA17-002,WA17-002-005,B1Cii4,,Yes,,,,n/a,,Bermuda ,Wilkinson Quarry Cave ,,32.35263,-64.71575,32.350000,-64.700000,No,"Cave coordinates in the paper plot at sea, coordinates for this site from www.mindat.org",Mean Sea Level / General definition,Not reported,1.5,0.5,1.5,0.5,,,,,,,,,No,No,MC-ICP-MS ,D3,,,,,X-ray diffraction ,calcite ,,,,,,,,,,0.241,,,0.8±0.4,1116.07,2420,0.000456,0.000987,,,0.5096,0.0036,1.0397,0.0049,73.082,0.7975,72.98,0.7795,,,1.0487,0.00595,,,,,"The authors report 232Th/230Th values but for consistency we calculated and included here 230Th/232Th. The authors report assymetric uncertainties for the ages and for the initial 234U/238U, however we show here an average of those values and refer those interested in the assymetric values to the Suppl. Table 1 of the original paper",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
2818,1,Speleothem,stalactite,No,Mass spectrometer ,No,"Wainer et al., 2017
 Dumitru et al., 2021",,WA17-002,WA17-002-005,B1Cii7,,Yes,,,,n/a,,Bermuda ,Wilkinson Quarry Cave ,,32.35263,-64.71575,32.350000,-64.700000,No,"Cave coordinates in the paper plot at sea, coordinates for this site from www.mindat.org",Mean Sea Level / General definition,Not reported,1.5,0.5,1.5,0.5,,,,,,,,,No,No,MC-ICP-MS ,D3,,,,,X-ray diffraction ,calcite ,,,,,,,,,,0.236,,,0.8±0.4,1204.82,2470,0.000424,0.000872,,,0.5112,0.0036,1.0242,0.0056,75.12,0.898,75.07,0.896,,,1.0298,0.0069,,,,,"The authors report 232Th/230Th values but for consistency we calculated and included here 230Th/232Th. The authors report assymetric uncertainties for the ages and for the initial 234U/238U, however we show here an average of those values and refer those interested in the assymetric values to the Suppl. Table 1 of the original paper",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
2810,1,Speleothem,stalactite,No,Mass spectrometer ,No,"Wainer et al., 2017
 Dumitru et al., 2021",,WA17-003,WA17-003-001,B3_1,,Yes,,,,n/a,,Bermuda ,Wilkinson Quarry Cave ,,32.35263,-64.71575,32.350000,-64.700000,No,"Cave coordinates in the paper plot at sea, coordinates for this site from www.mindat.org",Mean Sea Level / General definition,Not reported,1.5,0.5,1.5,0.5,,,,,,,,,No,No,MC-ICP-MS ,D3,,,,,X-ray diffraction ,calcite ,,,,,,,,,,0.342,,,0.8±0.4,1237.62,21.6,0.000519,0.00000901,,,0.6422,0.0032,1.0095,0.0045,109.991,1.19,109.884,1.193,,,1.013,0.00615,,,,,"The authors report 232Th/230Th values but for consistency we calculated and included here 230Th/232Th. The authors report assymetric uncertainties for the ages and for the initial 234U/238U, however we show here an average of those values and refer those interested in the assymetric values to the Suppl. Table 1 of the original paper",,,,,,,,,,,,,,,,,,,Oana_Alexandra Dumitru,,2020-11-27 13:28:16
